heap,bptree,hash,sequential,isam,brin,rtree
0.087,0.2687,0.2122,0.3729,0.8292,0.3772,1.4758
0.0882,0.2973,0.1812,0.3929,0.8004,0.3099,1.683
0.0901,0.325,0.175,0.3991,0.7801,0.3531,2.0242
0.0858,1.9379,0.1719,0.3941,0.8619,0.4029,1.472
0.0901,0.2642,0.1712,0.3748,0.8991,0.4039,1.56
0.083,0.2589,0.2089,0.3881,0.845,0.4029,1.8969
0.087,0.2582,0.1853,0.3788,0.782,0.4423,1.7819
0.097,0.257,0.1738,0.3951,0.7861,0.422,1.5261
0.0839,0.2692,0.2151,0.4101,0.828,0.4239,1.5838
0.0858,0.268,0.1781,0.3788,0.9019,0.3982,1.96
0.0842,0.2871,0.1781,0.3772,0.8042,0.3989,1.348
0.0839,0.2592,0.1769,0.381,0.8001,0.4017,1.868
0.087,0.258,0.174,0.385,0.7939,0.387,2.0301
0.0861,0.267,0.1822,0.381,0.9091,0.392,1.971
0.0832,0.2687,0.2279,0.4091,0.8378,0.4151,1.9851
0.0889,0.3252,0.1771,0.4439,0.864,0.4542,2.0838
0.088,0.3128,0.181,0.3829,0.8392,0.407,2.0289
0.0889,0.2701,0.1719,0.386,0.798,0.401,2.0921
0.087,0.267,0.1771,0.4439,0.8409,0.4051,1.5209
0.0882,0.283,0.17,0.4051,0.8907,0.4339,1.8761
0.0858,0.2861,0.1919,0.386,0.7973,0.4952,5.897
0.0839,0.2642,0.181,0.4218,0.8531,0.3991,1.9951
0.087,0.263,0.2239,0.401,0.886,0.406,1.863
0.083,0.2649,0.2317,0.3798,0.869,0.495,1.9662
0.0861,0.2623,0.1757,0.3691,0.7918,0.4363,1.596
0.088,0.2661,0.1678,0.407,0.792,0.4153,1.4708
0.0832,0.2611,0.1709,0.3681,0.891,0.3932,1.5059
0.0877,0.267,0.1683,0.381,0.8731,0.371,1.9219
0.0851,0.2649,0.1709,0.3898,0.8559,0.375,1.482
0.0849,0.2639,0.1729,0.3948,0.8111,0.4067,1.6971
0.0951,0.2639,0.2182,0.375,0.8199,0.417,1.5402
0.098,0.2651,0.175,0.407,0.885,0.4489,1.4191
0.102,0.3071,0.2151,0.4041,0.8559,0.4129,1.739
0.0932,0.273,0.17,0.4039,0.8008,0.4179,2.4137
0.107,0.2639,0.17,0.4702,0.7927,0.416,2.2871
0.1242,0.2692,0.1698,0.4408,0.8242,0.4423,2.4259
0.128,0.315,0.1712,0.4001,0.792,0.3958,2.1591
0.097,0.2649,0.1721,0.3889,0.788,0.3932,1.8687
0.0908,0.313,0.216,0.4332,0.8888,0.3989,2.0201
0.0858,0.3049,0.1771,0.433,0.865,0.4659,1.4987
0.087,0.2613,0.1769,0.3951,0.9034,0.396,1.739
0.0839,0.2587,0.212,0.3879,0.8209,0.3161,1.6818
0.0949,0.2501,0.1709,0.3781,0.999,0.324,1.4861
0.0911,0.2687,0.169,0.406,0.8614,0.386,1.9999
0.0851,0.2711,0.1719,0.3829,0.8178,0.335,2.2123
0.0839,0.247,0.1709,0.3841,0.8121,0.299,2.0759
0.0799,0.2429,0.2079,0.3991,0.8116,0.3221,1.621
0.0818,0.2398,0.1791,0.4039,0.9499,0.387,4.811
0.0842,0.2491,0.1752,0.3901,0.936,0.3183,2.207
0.082,0.3109,0.1769,0.3841,0.8659,0.3107,1.8229
0.0801,0.2551,0.2093,0.3891,0.9141,0.488,2.476
0.083,0.2539,0.1707,0.3762,0.869,0.355,2.0418
0.1028,0.242,0.1721,0.385,0.9069,0.3331,2.5022
0.0839,0.2751,0.1709,0.427,0.8268,0.3622,2.1122
0.0932,0.2491,0.2172,0.4232,0.855,0.3908,1.5452
0.1011,0.2561,0.1779,0.4499,0.8659,0.344,1.4122
0.083,0.2458,0.1869,0.5281,0.9198,0.3169,2.1491
0.088,0.2482,0.174,0.4959,0.8371,0.32,1.5349
0.0827,0.2551,0.1721,0.4551,0.807,0.387,2.1071
0.0858,0.2608,0.2019,0.4082,0.808,0.3281,1.5461
0.0808,0.2522,0.1779,0.3929,0.8039,0.3741,5.8708
0.0839,0.2811,0.1791,0.4091,1.0121,0.3331,1.6031
0.082,0.2601,0.2141,0.402,0.8299,0.3588,1.9
0.0856,0.3438,0.176,0.4201,0.3209,0.3572,74.6713
0.082,0.2649,0.174,0.4129,0.9248,0.3421,1.5559
0.0818,0.246,0.1841,0.407,0.8841,0.3281,1.6611
0.0856,0.2449,0.1769,0.3872,0.927,0.361,2.0759
0.0813,0.3269,0.1771,0.391,0.8252,0.3521,1.5318
0.0799,0.282,0.205,104.2321,0.8693,0.3219,1.4551
0.0801,0.2592,0.181,0.5839,0.983,0.3238,1.9
0.0858,0.2778,0.247,0.4652,0.9339,0.3521,1.929
0.0792,0.2513,0.1781,0.4869,0.9861,0.371,2.0461
0.0799,0.2789,0.1822,0.4449,0.9198,0.32,2.0781
0.0801,0.3512,0.1941,0.4561,0.9091,0.361,1.5948
0.0811,0.303,0.1941,0.504,0.989,0.4392,2.1813
0.082,0.2739,0.2079,0.6061,0.8929,0.3521,1.5001
0.0899,2.0909,0.2003,0.6249,0.8991,0.3328,1.4017
0.087,0.294,0.2551,0.5722,0.8361,0.3462,2.0041
0.0799,0.3052,0.1848,0.5996,0.8268,0.3819,1.7231
0.0801,0.299,0.1872,0.5782,0.8252,0.3352,1.8229
0.0808,0.2918,0.2201,0.5729,0.8268,0.3629,1.5039
0.0789,0.2623,0.2189,0.5538,0.9749,0.3653,1.924
0.0839,0.4497,0.1802,0.5341,0.9952,0.32,1.6568
0.0801,0.2713,0.2401,0.5162,0.843,0.3242,2.106
0.0808,0.268,0.1988,0.5569,0.8311,0.392,2.002
0.0861,0.2589,0.1831,0.5682,0.823,0.339,2.054
0.0811,0.2601,0.2401,0.546,0.8631,0.32,2.028
0.0799,0.2601,0.212,0.5147,0.9539,0.3917,1.688
0.0799,0.2611,0.1881,0.4711,0.9549,0.3271,1.7669
0.0801,0.3109,0.1838,0.412,0.993,0.3121,1.6057
0.0813,0.2708,0.185,0.4051,0.906,0.3488,1.4782
0.0811,0.2689,0.1841,0.448,0.886,0.3603,1.5149
0.0801,0.2902,0.1812,0.406,0.891,0.3192,1.9171
0.0851,0.2871,0.191,0.4339,0.8931,0.3159,1.483
0.0839,0.263,0.1869,0.4082,0.9418,0.3421,1.6961
0.0799,0.2592,0.2689,0.447,0.8979,0.3779,2.125
0.0801,0.257,0.1838,0.4311,0.895,0.3281,1.5941
0.0813,0.263,0.1841,0.4089,0.8609,0.345,1.9271
0.082,0.361,0.1822,0.493,0.859,0.3572,1.7271
0.0799,0.2592,0.18,0.4311,0.9649,0.3638,1.5779
0.083,0.2549,0.1819,0.423,0.843,0.3672,1.5252
0.0789,0.3128,0.185,0.577,0.9248,0.32,1.513
0.0811,0.2789,0.181,0.4518,0.896,0.3188,2.1539
0.0799,0.267,0.2263,0.545,0.8979,0.3567,1.853
0.0811,0.2627,0.2348,0.526,0.9081,0.3273,1.9369
0.0789,0.288,0.1829,0.4733,0.9308,0.3219,4.7863
0.0787,0.2513,0.1867,0.509,0.9432,0.3572,1.879
0.0801,0.2468,0.1862,0.5612,0.9692,0.3409,1.9703
0.0799,0.2692,0.1831,0.53,1.0271,0.3281,5.4407
0.0801,0.2789,0.1881,0.5209,0.9038,0.3541,5.6839
0.082,0.2408,0.1831,0.555,0.8669,0.3541,1.4572
0.0801,0.2472,0.2289,0.5291,0.8218,0.3231,1.4999
0.083,0.2561,0.1891,0.5088,0.9241,0.3269,1.8728
0.0799,0.294,0.2341,0.5009,0.8242,0.3552,1.8651
0.0792,0.2921,0.1841,0.5791,0.8471,0.351,1.771
0.0799,0.2818,0.181,0.55,0.8519,0.3269,2.0869
0.0823,0.284,0.1869,0.6089,0.8519,0.3262,2.0778
0.083,0.324,0.1841,0.4458,0.8461,0.3629,2.023
0.0799,0.2828,0.18,0.483,0.8948,0.3481,1.9441
0.083,0.2613,0.2148,0.5431,0.8698,0.3221,2.0459
0.083,0.2539,0.1881,0.4618,0.8891,0.3719,2.001
0.0832,0.2511,0.1872,0.4151,0.8302,0.3228,1.4873
0.0789,0.2532,0.2329,0.4222,0.8259,0.3121,1.8592
0.0803,0.2577,0.1838,0.4168,0.8769,0.3672,2.039
0.0808,0.257,0.1841,0.4082,0.948,0.33,1.405
0.0799,0.4432,0.185,0.396,0.8259,0.3469,1.9109
0.0792,0.2589,0.222,0.3982,0.8681,0.3541,1.5111
0.082,0.2558,0.191,0.4044,0.911,0.32,1.8287
0.0801,0.262,0.1838,0.4051,0.8371,0.33,1.899
0.082,0.2718,0.185,0.4091,0.843,0.3541,1.545
0.0849,0.2861,0.1869,0.4261,0.8211,0.355,1.6372
0.0792,0.2589,0.2341,0.4189,0.8681,0.3221,2.115
0.0799,0.2508,0.185,0.402,0.932,0.3018,1.472
0.0849,0.2582,0.1791,0.412,0.8352,0.3428,1.9209
0.0801,0.3059,0.282,0.463,0.843,0.324,1.9081
0.0789,0.258,0.1969,0.4759,0.9301,0.2987,1.8911
0.083,0.2599,0.186,0.4759,0.8337,0.3052,1.7009
0.082,0.4282,0.1709,0.438,0.978,0.3259,1.411
0.0801,0.2611,0.1729,0.4249,0.875,0.3331,1.7128
0.083,0.526,0.1781,0.4213,0.8967,0.3259,1.44
0.1831,0.2749,0.2298,0.5786,0.8652,0.3781,1.6611
0.092,0.2601,0.181,0.5529,0.849,0.3498,5.0681
0.1109,0.2489,0.217,0.524,0.8421,0.3479,1.9572
0.087,0.278,0.1831,0.4051,0.874,0.319,2.0618
0.083,0.2501,0.1969,0.4871,0.8762,0.3181,1.632
0.0801,0.257,0.1953,0.525,0.9019,0.3662,1.632
0.0799,0.277,0.1919,0.551,0.9229,0.33,1.8589
0.0882,0.3309,0.1791,0.5219,0.8659,0.3309,1.6727
0.0799,0.278,0.195,0.5102,0.8609,0.3819,1.9498
0.0789,0.2789,0.2239,0.5038,0.8793,0.3128,1.6971
0.0799,0.2661,0.2432,0.56,0.885,0.33,1.941
0.0849,0.2751,0.1981,0.5143,0.839,0.391,1.4338
0.0851,0.483,0.1931,0.5298,0.854,0.319,4.791
0.0889,0.3171,0.1812,0.5608,0.865,0.3228,1.6921
0.0908,0.2789,0.18,0.5341,0.8528,0.3641,1.709
0.0892,0.2749,0.1841,0.4733,0.8459,0.3431,1.6608
0.088,0.2801,0.1903,0.4101,0.927,0.324,2.069
0.0892,0.5608,0.1769,0.3972,0.8614,0.3128,1.9529
0.0839,0.2851,0.2639,0.4277,0.9887,0.345,1.6448
