heap,bptree,hash,sequential,isam,brin,rtree
0.0939,0.2499,0.1972,0.432,0.596,0.3331,1.7972
0.0927,0.2451,0.232,0.4439,0.607,0.4177,1.5519
0.1061,0.236,0.248,0.437,0.5989,0.319,1.5581
0.118,0.2348,0.2511,0.4342,0.5991,0.3033,1.8299
0.1001,1.6649,0.2098,0.4549,0.592,0.3469,4.9648
0.0968,0.2308,0.2081,0.4878,0.5918,0.417,1.5731
0.102,0.2251,0.2642,0.4859,0.5922,0.3059,1.9538
0.0942,0.231,0.221,0.448,0.5999,0.278,1.9209
0.097,0.231,0.2491,0.458,0.643,0.2801,1.5428
0.0958,0.226,0.2241,0.4501,0.6051,0.3169,1.5028
0.098,0.2251,0.206,0.428,0.5879,0.2823,1.9331
0.098,0.2329,0.21,0.422,0.653,0.2759,2.1389
0.0992,0.226,0.2091,0.4351,0.5958,0.304,2.0432
0.0999,0.2351,0.2067,0.448,0.5958,0.2949,2.0552
0.1042,0.258,0.2081,0.428,0.6001,0.2792,1.6298
0.097,0.236,0.288,0.4451,0.6931,0.2732,1.683
0.098,0.2518,0.2222,0.4208,0.6421,0.3011,2.0537
0.0992,0.242,0.2098,0.3898,0.282,0.309,1.7111
0.0961,0.2992,0.2067,0.385,0.5932,0.2749,1.5349
0.098,0.3159,0.2072,0.4241,0.598,0.2699,1.56
0.097,0.2451,0.2069,0.4122,0.597,0.2811,1.6031
0.097,0.2329,0.2072,0.4218,0.5851,0.3748,1.672
0.097,0.2341,0.216,0.4101,0.608,0.278,72.0272
0.0961,0.2382,0.2651,0.4318,0.6161,0.2768,1.5972
0.097,0.32,0.2849,0.479,0.6111,0.3169,1.981
0.0958,0.2639,0.2279,0.4609,0.7329,0.278,2.0981
0.0961,0.2429,0.2179,0.4728,0.622,0.2692,1.9038
0.0961,0.2329,0.217,0.4251,0.5929,0.2761,1.7331
0.0982,0.232,0.2468,0.423,0.6111,0.3121,2.0351
0.0949,0.2351,0.2241,0.4339,0.597,0.2973,1.73
0.097,0.2282,0.2081,0.4418,0.6549,0.2871,1.4908
0.0961,0.237,0.2377,0.4201,0.6311,0.2897,1.5419
0.0939,0.2291,0.2701,0.4361,0.6769,0.3121,1.9178
0.0958,0.227,0.34,0.447,0.2379,0.3159,1.5998
0.097,0.2351,0.2241,0.4678,0.67,0.3428,2.049
0.0987,0.2313,0.211,0.4399,0.6111,0.313,1.6201
0.0982,0.2379,0.2189,0.4468,0.6349,0.3259,1.4758
0.097,0.282,0.205,0.443,0.639,0.3111,1.9872
0.0961,0.2482,0.241,0.4501,0.632,0.2959,2.2237
0.097,0.2348,0.2167,0.4978,0.6659,0.3049,1.8008
0.0999,0.2432,0.1953,0.5071,0.6192,0.3343,2.2261
0.2129,0.2499,0.195,0.4628,0.6189,0.3741,1.7631
0.206,0.2382,0.2389,0.4311,0.6912,0.2949,2.2621
0.1931,0.242,0.201,0.417,0.6492,0.2871,5.3158
0.2224,0.237,0.1962,0.4911,0.2472,0.3319,2.264
0.1221,0.2429,0.2058,0.457,0.2909,0.3099,2.2762
0.1481,0.2332,0.236,0.4382,0.628,0.293,2.0773
0.1299,0.2408,0.1984,0.4411,0.6049,0.289,1.9338
0.1028,0.2592,0.1936,0.4449,0.6132,0.3321,2.1651
0.0892,0.2739,0.1941,0.4392,0.299,0.3169,1.9991
0.087,0.2561,0.1941,0.437,0.2408,0.3009,1.713
0.0901,0.257,0.2398,0.4601,0.613,0.2911,1.7591
0.0899,0.2511,0.195,0.4468,0.6089,0.3457,1.9331
0.088,0.2511,0.2089,0.4411,0.6602,0.32,2.2149
0.0851,0.2661,0.227,0.4637,0.6809,0.303,6.315
0.0882,0.304,0.1957,0.4528,0.2372,0.2742,2.331
0.0918,0.2491,0.1972,0.4511,0.6111,0.2878,2.0061
0.0849,0.2449,0.1972,0.4427,0.6399,0.4187,1.9531
0.0889,0.3181,0.2258,0.4401,0.6306,0.3319,1.9588
0.0887,0.277,0.232,0.478,0.2863,0.3529,2.4471
0.0939,0.2451,0.2611,0.4768,0.242,0.3641,1.915
0.0882,0.2849,0.1962,0.4559,0.6089,0.3829,2.1398
0.0939,0.2682,0.2029,0.4232,0.6111,0.339,1.766
0.0908,0.2439,0.2451,0.4241,0.6099,0.4601,1.7788
0.0954,0.447,0.247,0.4148,0.2308,0.4201,1.9879
0.0978,0.2692,0.2058,0.3929,0.6621,0.366,1.7841
0.0951,0.2499,0.1972,0.433,0.617,0.36,1.6861
0.0889,0.246,0.1929,0.4191,0.617,0.3412,1.8542
0.088,0.2701,0.1948,0.3951,0.612,0.33,2.0263
0.0889,0.2439,0.2601,108.844,0.623,0.3648,1.7521
0.0942,0.242,0.2279,0.6211,0.7749,0.3459,1.7958
0.0899,0.2372,0.2589,0.525,0.771,0.324,1.7178
0.092,0.2389,0.212,0.5047,0.7939,0.3252,1.7872
0.1311,0.2379,0.2141,0.4702,0.88,0.355,1.992
0.1121,0.2539,0.2098,0.4349,0.8652,0.3402,1.5869
0.097,0.237,0.2441,0.4151,0.8171,0.325,2.0509
0.1199,0.2382,0.2511,0.396,0.9041,0.313,1.9488
0.1032,1.6639,0.2151,0.442,0.8168,0.3591,1.914
0.1349,0.2348,0.3312,0.385,0.3872,0.351,2.003
0.124,0.237,0.268,0.4232,1.0099,0.3259,1.4961
0.124,0.2391,0.206,0.4916,1.303,0.2952,2.0039
0.1361,0.2439,0.2,0.4122,0.973,0.3729,1.7531
0.1571,0.2298,0.2482,0.4187,0.654,0.313,1.4548
0.1159,0.387,0.2038,0.4289,0.639,0.3278,1.6129
0.1202,0.2308,0.1829,0.4418,0.6962,0.3161,1.9009
0.1237,0.2289,0.1829,0.412,0.6468,0.3409,1.792
0.0892,0.2482,0.1867,0.3998,0.648,0.309,1.8318
0.0927,0.2408,0.2339,0.3839,0.6373,0.2849,1.4899
0.0939,0.2348,0.1941,0.4239,0.701,0.3037,1.719
0.092,0.2308,0.2072,0.423,0.6731,0.3409,2.352
0.0939,0.2413,0.2258,0.387,0.658,0.2968,2.131
0.0901,0.2508,0.186,0.385,0.6337,0.304,1.8129
0.0949,0.2332,0.1891,0.3929,0.6483,0.3119,1.7412
0.0877,0.2251,0.1872,0.3891,0.6249,0.3211,1.519
0.088,0.2339,0.1817,0.3967,0.6421,0.2952,1.77
0.0889,0.236,0.1822,0.3912,0.241,0.3293,1.5061
0.0882,0.2329,0.2251,0.4308,0.6371,0.3178,1.5121
0.1109,0.2418,0.2072,0.4389,0.6473,0.308,1.673
0.0892,0.267,0.2029,0.416,0.669,0.3128,2.2509
0.0899,0.2348,0.1922,0.447,0.6981,0.314,2.3799
0.092,0.2339,0.1838,0.3829,0.6506,0.299,1.6532
0.0932,0.253,0.181,0.371,0.6299,0.371,1.6091
0.0877,0.246,0.18,0.3829,0.6902,0.3111,2.2278
0.0889,0.2449,0.1819,0.3881,0.6459,0.3097,1.6451
0.0892,0.2398,0.201,0.4349,0.6711,0.309,5.7752
0.0911,0.237,0.2639,0.4051,0.3278,0.3271,2.2399
0.0932,0.236,0.2322,0.386,0.7632,0.3009,1.7517
0.102,0.2401,0.2358,0.3748,0.6602,0.288,1.7421
0.093,0.2279,0.2251,0.396,0.4408,0.3061,1.92
0.0961,0.2391,0.2329,0.3912,0.648,0.3669,2.058
0.092,0.2429,0.196,0.381,0.6311,0.3221,1.735
0.0892,0.2542,0.1957,0.3951,0.622,0.3002,1.9031
0.0899,0.2308,0.21,0.3839,0.639,0.299,1.7588
0.0889,0.2339,0.2012,0.381,0.2282,0.3262,2.105
0.0877,0.2301,0.2229,0.4117,0.6363,0.3028,1.744
0.0911,0.2248,0.1881,0.402,0.639,0.304,1.9791
0.0889,0.2232,0.181,0.4132,0.6721,0.3049,4.647
0.0892,0.2332,0.1841,0.3986,0.6347,0.3428,1.822
0.0939,0.2508,0.1838,0.4022,0.6421,0.3037,1.8592
0.0899,0.2508,0.195,0.3822,0.7639,0.2921,1.5359
0.0911,0.2441,0.2141,0.4568,0.381,0.3042,1.7402
0.088,0.2339,0.2019,0.4368,0.2623,0.3772,1.6489
0.093,0.2279,0.2091,0.4029,0.6449,0.3099,2.0568
0.0939,0.2418,0.2418,0.3831,0.7062,0.2911,1.6561
0.0939,0.2282,0.2129,0.38,0.7429,0.288,1.8036
0.0889,0.2258,0.2329,0.3729,0.7,0.314,1.8382
0.0887,0.4148,0.2019,0.3738,0.7219,0.3319,2.0869
0.0932,0.2372,0.1991,0.3769,0.6568,0.2961,4.9281
0.0899,0.232,0.195,0.3841,0.6728,0.2959,1.6561
0.0849,0.2391,0.2341,0.381,0.6652,0.3109,1.4508
0.0839,0.2251,0.2229,0.37,0.7081,0.3202,1.5957
0.0901,0.236,0.257,0.3819,0.6783,0.3259,2.0323
0.0839,0.2849,0.2918,0.385,0.7238,0.294,1.507
0.107,0.2718,0.2191,0.406,0.6778,0.2861,2.075
0.1001,0.236,0.1998,0.406,0.6678,0.313,2.0642
0.0892,0.2389,0.1831,0.3898,0.7799,0.3121,2.063
0.0851,0.2341,0.1831,0.423,0.6747,0.3328,1.4181
0.0839,0.2432,0.1838,0.3819,0.5231,0.289,1.96
0.0851,0.396,0.1841,0.4001,0.6618,0.3331,1.837
0.0839,0.2613,0.2811,0.3741,0.6678,0.32,2.0959
0.0858,0.417,0.272,0.3979,0.6373,0.304,1.8811
0.104,0.247,0.3312,0.4499,0.6728,0.366,1.9641
0.093,0.2403,0.2389,0.417,0.649,0.3247,2.048
0.0911,0.2701,0.2348,0.401,0.7129,0.3109,1.6692
0.0918,0.2339,0.216,0.3841,0.674,0.3121,1.7688
0.0958,0.2401,0.212,0.4051,0.694,0.2971,1.5361
0.0913,0.2341,0.227,0.3781,0.6421,0.339,2.0208
0.0951,0.2649,0.2651,0.4029,0.684,0.3049,1.6682
0.0958,0.2511,0.2508,0.401,0.6678,0.3142,1.533
0.1199,0.2432,0.2329,0.3991,0.6602,0.3018,1.729
0.1051,0.2329,0.298,0.3741,0.6571,0.339,1.5891
0.1471,0.236,0.2391,0.3912,0.7019,0.3221,1.5481
0.108,0.2439,0.2298,0.3967,0.7269,0.2911,1.6639
0.0961,0.4439,0.2272,0.3893,0.6611,0.2949,1.5979
0.0949,0.2482,0.2398,0.3951,0.68,0.3281,1.9767
0.0949,0.2367,0.2589,0.4399,0.6893,0.2952,1.6332
0.0958,0.236,0.2201,0.4671,0.6499,0.2921,4.8199
0.0942,0.2413,0.1888,0.3941,0.725,0.299,1.781
0.0958,0.3939,0.1862,0.3669,0.6549,0.3369,1.884
0.0939,0.2429,0.2358,0.4089,0.6979,0.2971,2.0211
