heap,bptree,hash,sequential,isam,brin,rtree
10.0007,37.0002,31.0097,39.0003,23.0069,34.0047,31.0001
10.004,37.0028,21.9963,49.0,22.9957,25.995,136.9975
9.9988,48.9993,30.997,39.9997,29.9973,34.0002,40.0038
10.0014,48.0342,30.0021,38.0006,23.0005,26.0429,39.994
10.0,45.4414,21.9953,48.9988,31.0459,26.9575,39.0007
18.0056,50.0035,22.7222,54.1999,36.9978,34.9958,22.9979
13.0024,40.0014,27.9937,39.9611,46.999,47.0021,33.0014
11.9946,39.9945,24.9965,41.0368,37.0002,35.0027,34.0002
13.0429,38.9998,48.0032,56.0071,34.0018,33.035,34.0009
13.947,32.0003,25.0311,38.9547,32.0055,32.9654,32.0005
12.0502,44.0001,39.0058,33.9775,31.9948,36.032,30.9985
14.9465,45.0025,94.9583,51.0378,31.004,30.9684,30.0004
12.0459,37.9982,84.002,63.0023,42.001,44.9991,111.7616
11.997,31.0009,19.9995,40.9606,32.9926,40.0,33.0043
12.0442,38.9996,46.0083,61.0368,32.5217,38.0363,32.995
12.0008,29.9995,43.9939,47.8916,28.5981,35.9631,31.0004
12.006,32.0003,33.9987,40.6613,38.3768,27.9939,31.9996
12.002,37.9999,32.0017,58.4612,26.5617,43.0048,55.0003
11.9941,31.9996,44.0044,47.5688,28.7058,38.0368,32.9998
11.9998,31.0044,36.0038,54.9662,27.0796,37.9639,45.0017
11.0025,37.0002,32.9871,25.9972,29.0136,26.9945,42.0063
13.9997,30.9994,44.0056,41.0016,29.2909,36.0019,42.9931
12.0013,30.1719,44.0023,35.0022,28.6112,34.0161,40.0004
12.9974,31.4305,49.9933,36.0003,39.7294,23.9847,41.9991
14.0004,30.9999,32.2585,40.9966,28.9984,25.0354,38.0018
13.0024,30.0419,28.9965,51.0018,29.0377,24.9646,37.9977
10.9997,30.9579,42.9993,49.0346,39.958,26.9945,37.0007
12.002,33.0048,31.0059,36.5114,27.0033,27.8521,38.0027
11.9967,35.9952,28.9989,49.0024,59.9949,25.0363,35.9974
11.9996,29.002,28.9969,45.0029,52.0065,26.9992,36.0003
12.0001,37.039,32.0337,43.0298,33.0367,34.0016,123.9994
12.001,29.9587,38.0092,49.9647,28.9648,36.0885,52.9985
11.9982,30.9999,26.998,57.0016,29.0041,31.523,35.0015
11.0013,30.0,34.9779,39.0034,39.9961,23.8926,33.9999
12.0337,31.0423,26.0251,48.9993,30.0021,33.2391,34.0004
10.9999,32.958,26.9637,50.9982,36.9971,23.2782,46.9995
14.9999,46.9992,34.9977,36.998,38.0063,23.2594,36.0
11.9576,34.0011,35.9931,74.9993,30.0319,23.6561,39.0179
12.3017,39.0019,35.007,47.0023,30.9682,23.1969,32.9821
11.035,39.0029,29.9959,51.0049,38.0001,24.4853,32.0001
14.0076,42.9997,38.003,36.9942,39.0308,29.9976,31.9107
10.9537,36.0,35.9972,75.0,44.9626,24.0011,31.8038
11.9967,41.0004,38.0332,49.9995,42.0036,22.999,30.8566
10.999,33.0002,28.9676,35.9998,50.9975,30.9999,31.7008
10.998,43.998,35.0442,44.0006,41.0042,24.0009,30.9255
11.1501,33.9968,25.9528,41.0025,39.999,31.9989,31.445
10.3362,34.9996,27.0002,64.9977,46.0033,25.0003,32.3379
11.0233,37.004,27.03,41.6069,44.9953,32.9995,46.9975
10.2372,40.9966,38.9695,59.9985,35.9988,40.0047,30.9985
10.6215,40.9994,39.042,60.0004,62.211,24.0009,33.9956
9.9821,39.2432,33.9568,54.9998,31.0023,34.9956,30.9639
11.2782,40.2133,26.0429,58.0041,32.0041,24.9989,110.0383
10.9501,45.9194,33.9644,52.9976,43.998,36.0012,31.0016
10.2036,48.0003,34.0021,46.9997,31.9963,24.0006,31.003
10.0005,46.9995,26.0334,68.0025,42.0051,26.0,32.0041
14.9887,60.0393,19.001,68.9974,28.986,30.0009,22.9995
12.0001,47.8449,30.0012,48.0051,37.0026,42.3548,30.0369
11.9996,45.0397,28.9972,44.9958,28.9993,34.9963,28.9633
12.0003,44.0011,40.0364,68.9988,29.0015,32.0029,29.9997
